Serie document,Numar document,Cod depozit,Nume depozit,Data document,Data scadenta,Cod tip factura SAF-T,Cod partener,Nume partener,Atribut fiscal,Cod fiscal,Nr.Reg.Com.,Rezidenta,Tara,Judet,Localitate,Strada,Numar,Bloc,Scara,Etaj,Apartament,Cod postal,Cod agent,Valoare neta totala,Valoare TVA,Total document,Numar bonuri fiscale,Card,Cont banca,Numerar,Cont casa,Tichete,Cont tichete,Cont TVA,Cod articol,Cod de bare,Denumire articol,Cantitate,Cod lot,Data expirare,Nr seriale,Tip miscare SAF-T,Cont serviciu,Pret cu TVA,Total fara TVA,Total TVA,Total cu TVA,Optiune TVA,Cota TVA,Cod TVA SAF-T,Discount,DiscountLinie
F,51,3,,20251015,20251015,380,,,,,,,,,,,,,,,,,,47.11,9.89,2331.32,,0,5125,2331.32,5311,0,5328,4427,FF 2 21%,,FF 2,1,,,,,,57.0,47.11,9.89,57.0,Taxabile,21,310344,,
F,52,3,,20251016,20251016,380,,,,,,,,,,,,,,,,,,15.7,3.3,2234.77,,0,5125,2234.77,5311,0,5328,4427,FF 2 21%,,FF 2,1,,,,,,19.0,15.7,3.3,19.0,Taxabile,21,310344,,
F,53,3,,20251017,20251017,380,,,,,,,,,,,,,,,,,,12.81,2.69,2847.76,,0,5125,2847.76,5311,0,5328,4427,FF 2 21%,,FF 2,1,,,,,,15.5,12.81,2.69,15.5,Taxabile,21,310344,,
F,54,3,,20251020,20251020,380,,,,,,,,,,,,,,,,,,53.31,11.19,2558.53,,0,5125,2558.53,5311,0,5328,4427,FF 2 21%,,FF 2,1,,,,,,64.5,53.31,11.19,64.5,Taxabile,21,310344,,
F,55,3,,20251021,20251021,380,,,,,,,,,,,,,,,,,,27.27,5.73,2972.28,,0,5125,2972.28,5311,0,5328,4427,FF 2 21%,,FF 2,1,,,,,,33.0,27.27,5.73,33.0,Taxabile,21,310344,,
F,56,3,,20251022,20251022,380,,,,,,,,,,,,,,,,,,66.94,14.06,3650.55,,0,5125,3650.55,5311,0,5328,4427,FF 2 21%,,FF 2,1,,,,,,81.0,66.94,14.06,81.0,Taxabile,21,310344,,
F,57,3,,20251023,20251023,380,,,,,,,,,,,,,,,,,,42.98,9.02,2877.07,,0,5125,2877.07,5311,0,5328,4427,FF 2 21%,,FF 2,1,,,,,,52.0,42.98,9.02,52.0,Taxabile,21,310344,,
F,58,3,,20251024,20251024,380,,,,,,,,,,,,,,,,,,42.98,9.02,3182.56,,0,5125,3182.56,5311,0,5328,4427,FF 2 21%,,FF 2,1,,,,,,52.0,42.98,9.02,52.0,Taxabile,21,310344,,
F,59,3,,20251027,20251027,380,,,,,,,,,,,,,,,,,,26.86,5.64,1988.46,,0,5125,1988.46,5311,0,5328,4427,FF 2 21%,,FF 2,1,,,,,,32.5,26.86,5.64,32.5,Taxabile,21,310344,,
F,60,3,,20251028,20251028,380,,,,,,,,,,,,,,,,,,31.4,6.6,2254.68,,0,5125,2254.68,5311,0,5328,4427,FF 2 21%,,FF 2,1,,,,,,38.0,31.4,6.6,38.0,Taxabile,21,310344,,
F,61,3,,20251029,20251029,380,,,,,,,,,,,,,,,,,,41.32,8.68,2597.68,,0,5125,2597.68,5311,0,5328,4427,FF 2 21%,,FF 2,1,,,,,,50.0,41.32,8.68,50.0,Taxabile,21,310344,,
F,62,3,,20251030,20251030,380,,,,,,,,,,,,,,,,,,86.36,18.14,2850.06,,0,5125,2850.06,5311,0,5328,4427,FF 2 21%,,FF 2,1,,,,,,104.5,86.36,18.14,104.5,Taxabile,21,310344,,
F,63,3,,20251031,20251031,380,,,,,,,,,,,,,,,,,,44.21,9.29,3510.62,,0,5125,3510.62,5311,0,5328,4427,FF 2 21%,,FF 2,1,,,,,,53.5,44.21,9.29,53.5,Taxabile,21,310344,,
F,41,3,,20251001,20251001,380,,,,,,,,,,,,,,,,,,2151.58,236.67,2403.25,,0,5125,2403.25,5311,0,5328,4427,FF 2 11%,,FF 2,1,,,,,,2388.25,2151.58,236.67,2388.25,Taxabile,11,310351,,
F,42,3,,20251002,20251002,380,,,,,,,,,,,,,,,,,,2170.06,238.71,2422.27,,0,5125,2422.27,5311,0,5328,4427,FF 2 11%,,FF 2,1,,,,,,2408.77,2170.06,238.71,2408.77,Taxabile,11,310351,,
F,43,3,,20251003,20251003,380,,,,,,,,,,,,,,,,,,1588.64,174.75,1786.39,,0,5125,1786.39,5311,0,5328,4427,FF 2 11%,,FF 2,1,,,,,,1763.39,1588.64,174.75,1763.39,Taxabile,11,310351,,
F,44,3,,20251006,20251006,380,,,,,,,,,,,,,,,,,,2547.89,280.27,2911.66,,0,5125,2911.66,5311,0,5328,4427,FF 2 11%,,FF 2,1,,,,,,2828.16,2547.89,280.27,2828.16,Taxabile,11,310351,,
F,45,3,,20251007,20251007,380,,,,,,,,,,,,,,,,,,2344.02,257.84,2681.36,,0,5125,2681.36,5311,0,5328,4427,FF 2 11%,,FF 2,1,,,,,,2601.86,2344.02,257.84,2601.86,Taxabile,11,310351,,
F,46,3,,20251008,20251008,380,,,,,,,,,,,,,,,,,,2419.32,266.13,2732.45,,0,5125,2732.45,5311,0,5328,4427,FF 2 11%,,FF 2,1,,,,,,2685.4500000000003,2419.32,266.13,2685.4500000000003,Taxabile,11,310351,,
F,47,3,,20251009,20251009,380,,,,,,,,,,,,,,,,,,2478.53,272.64,2817.67,,0,5125,2817.67,5311,0,5328,4427,FF 2 11%,,FF 2,1,,,,,,2751.17,2478.53,272.64,2751.17,Taxabile,11,310351,,
F,48,3,,20251010,20251010,380,,,,,,,,,,,,,,,,,,2837.04,312.07,3240.11,,0,5125,3240.11,5311,0,5328,4427,FF 2 11%,,FF 2,1,,,,,,3149.11,2837.04,312.07,3149.11,Taxabile,11,310351,,
F,49,3,,20251013,20251013,380,,,,,,,,,,,,,,,,,,1431.7,157.49,1652.69,,0,5125,1652.69,5311,0,5328,4427,FF 2 11%,,FF 2,1,,,,,,1589.19,1431.7,157.49,1589.19,Taxabile,11,310351,,
F,50,3,,20251014,20251014,380,,,,,,,,,,,,,,,,,,3052.36,335.76,3456.62,,0,5125,3456.62,5311,0,5328,4427,FF 2 11%,,FF 2,1,,,,,,3388.12,3052.36,335.76,3388.12,Taxabile,11,310351,,
F,51,3,,20251015,20251015,380,,,,,,,,,,,,,,,,,,2048.94,225.38,2331.32,,0,5125,2331.32,5311,0,5328,4427,FF 2 11%,,FF 2,1,,,,,,2274.32,2048.94,225.38,2274.32,Taxabile,11,310351,,
F,52,3,,20251016,20251016,380,,,,,,,,,,,,,,,,,,1996.19,219.58,2234.77,,0,5125,2234.77,5311,0,5328,4427,FF 2 11%,,FF 2,1,,,,,,2215.77,1996.19,219.58,2215.77,Taxabile,11,310351,,
F,53,3,,20251017,20251017,380,,,,,,,,,,,,,,,,,,2551.59,280.67,2847.76,,0,5125,2847.76,5311,0,5328,4427,FF 2 11%,,FF 2,1,,,,,,2832.26,2551.59,280.67,2832.26,Taxabile,11,310351,,
F,54,3,,20251020,20251020,380,,,,,,,,,,,,,,,,,,2246.87,247.16,2558.53,,0,5125,2558.53,5311,0,5328,4427,FF 2 11%,,FF 2,1,,,,,,2494.0299999999997,2246.87,247.16,2494.0299999999997,Taxabile,11,310351,,
F,55,3,,20251021,20251021,380,,,,,,,,,,,,,,,,,,2648.0,291.28,2972.28,,0,5125,2972.28,5311,0,5328,4427,FF 2 11%,,FF 2,1,,,,,,2939.2799999999997,2648.0,291.28,2939.2799999999997,Taxabile,11,310351,,
F,56,3,,20251022,20251022,380,,,,,,,,,,,,,,,,,,3215.81,353.74,3650.55,,0,5125,3650.55,5311,0,5328,4427,FF 2 11%,,FF 2,1,,,,,,3569.55,3215.81,353.74,3569.55,Taxabile,11,310351,,
F,57,3,,20251023,20251023,380,,,,,,,,,,,,,,,,,,2545.11,279.96,2877.07,,0,5125,2877.07,5311,0,5328,4427,FF 2 11%,,FF 2,1,,,,,,2825.07,2545.11,279.96,2825.07,Taxabile,11,310351,,
F,58,3,,20251024,20251024,380,,,,,,,,,,,,,,,,,,2820.32,310.24,3182.56,,0,5125,3182.56,5311,0,5328,4427,FF 2 11%,,FF 2,1,,,,,,3130.5600000000004,2820.32,310.24,3130.5600000000004,Taxabile,11,310351,,
F,59,3,,20251027,20251027,380,,,,,,,,,,,,,,,,,,1762.13,193.83,1988.46,,0,5125,1988.46,5311,0,5328,4427,FF 2 11%,,FF 2,1,,,,,,1955.96,1762.13,193.83,1955.96,Taxabile,11,310351,,
F,60,3,,20251028,20251028,380,,,,,,,,,,,,,,,,,,1997.01,219.67,2254.68,,0,5125,2254.68,5311,0,5328,4427,FF 2 11%,,FF 2,1,,,,,,2216.68,1997.01,219.67,2216.68,Taxabile,11,310351,,
F,61,3,,20251029,20251029,380,,,,,,,,,,,,,,,,,,2295.21,252.47,2597.68,,0,5125,2597.68,5311,0,5328,4427,FF 2 11%,,FF 2,1,,,,,,2547.68,2295.21,252.47,2547.68,Taxabile,11,310351,,
F,62,3,,20251030,20251030,380,,,,,,,,,,,,,,,,,,2473.48,272.08,2850.06,,0,5125,2850.06,5311,0,5328,4427,FF 2 11%,,FF 2,1,,,,,,2745.56,2473.48,272.08,2745.56,Taxabile,11,310351,,
F,63,3,,20251031,20251031,380,,,,,,,,,,,,,,,,,,3114.52,342.6,3510.62,,0,5125,3510.62,5311,0,5328,4427,FF 2 11%,,FF 2,1,,,,,,3457.12,3114.52,342.6,3457.12,Taxabile,11,310351,,
